ObjectName,ObjectID,ObjectCategory,GtCategory,Planarity,Scatter,Linearity,MinHeight,MaxHeight,centroid_x,centroid_y,centroid_z,Volume,BiggestArea,Orientation,HueMean,SatMean,ValMean,HueStdv,SatStdv,ValStdv,HueHist0,HueHist1,HueHist2,HueHist3,HueHist4,ValHist0,ValHist1,ValHist2,ValHist3,ValHist4,SatHist0,SatHist1,SatHist2,SatHist3,SatHist4
cushion_1,370,cushion,19,0.193785,0.70513,0.460803,0.273208,0.745964,0.877045,0.590527,0.295805,0.114269,0.291257,45.2192,219.003,0.267354,0.34846,69.2049,0.268264,0.185736,0.0801624,0.00652316,0.157752,0.683228,0.0723346,0.223708,0.267776,0.484924,0.0235921,0,0.591578,0.24701,0.0257665,0.0408785,0.094767
couch_0,371,couch,40,0.117801,0.83534,0.694109,0.00189197,0.876599,0.909369,0.640631,1.06733,2.67129,2.74678,27.8961,221.618,0.595361,0.156682,139.142,0.289726,0.145326,0.283437,0.00372102,0.0363705,0.190766,0.485706,0.691775,0.225959,0.0744988,0.00735147,0.000416167,0.159451,0.0948004,0.163392,0.333989,0.248368
cushion_2,372,cushion,19,0.350769,0.597707,0.221176,0.353014,0.676443,-1.31525,0.502993,2.96167,0.0397085,0.22531,26.0671,88.2437,0.703846,0.133867,136.762,0.204884,0.0680795,0.76688,0.0128678,0.00255895,0.00530068,0.212393,0.849132,0.149552,0.00127947,0,3.65564e-05,0.0153537,0.072272,0.197807,0.383038,0.33153
cushion_3,373,cushion,19,0.358018,0.547539,0.142299,0.42001,0.564441,-0.980377,0.469298,3.05079,0.0167715,0.123153,14.6611,74.1803,0.72443,0.107768,125.589,0.176453,0.0535389,0.810702,0.0148257,0.00166912,0.00304369,0.169759,0.950712,0.0492882,0,0,0,0.00559647,0.0439863,0.171919,0.45027,0.328228
cushion_4,374,cushion,19,0.3928,0.537091,0.109237,0.34488,0.714117,-0.660713,0.496278,3.11291,0.0851677,0.367586,24.3042,109.491,0.501854,0.156669,123.657,0.233499,0.0910504,0.643456,0.108188,0.0253332,0.0225841,0.200438,0.710025,0.283015,0.00695967,0,0,0.0837248,0.299579,0.292097,0.210043,0.114556
couch_1,375,couch,40,0.386903,0.569581,0.16092,0.0300107,0.933805,-0.88556,0.500425,3.04506,3.19932,2.64624,33.5734,158.995,0.648992,0.105149,157.307,0.266405,0.0898856,0.525872,0.0148829,0.00524951,0.0476022,0.406393,0.876635,0.11216,0.0107145,0.000479255,1.11455e-05,0.0797755,0.0843674,0.188581,0.35382,0.293456
picture_0,376,picture,35,0.374326,0.604499,0.219586,1.23302,2.10098,-1.11023,1.6405,3.54932,0.183173,0.654396,84.1669,163.717,0.233516,0.323211,84.9836,0.204959,0.15451,0.296221,0.069646,0.211514,0.402019,0.0205998,0.233836,0.450351,0.296033,0.0197801,0,0.574301,0.297322,0.0517631,0.0382953,0.0383188
air_conditioning_0,377,air_conditioning,99,0.142088,0.813623,0.649391,2.1,2.29999,-1.10518,2.17951,3.35837,0.105413,0.336004,25.0351,149.425,0.177053,0.288068,84.1264,0.138951,0.121647,0.352685,0.0890498,0.247036,0.292895,0.018335,0.240261,0.563559,0.196181,0,0,0.715659,0.232004,0.0319699,0.00940041,0.0109671
laptop_0,378,laptop,100,0.304043,0.672818,0.357205,0.660005,0.71468,0.873436,0.671354,3.34298,0.00613153,0.108519,2.52546,238.424,0.389557,0.348603,33.5576,0.196484,0.234962,0.0102564,0.0014652,0.0586081,0.882784,0.0468864,0.295238,0.356777,0.201465,0.0901099,0.0564103,0.205861,0.278388,0.421978,0.0659341,0.0278388
tomato_0,379,tomato,101,0.235981,0.518804,0.160215,0.660034,0.724849,1.2347,0.682762,3.07863,0.00178701,0.0230572,20.4485,241.761,0.42432,0.411449,131.36,0.292608,0.268371,0.232558,0.00498339,0.00581395,0.200166,0.556478,0.228405,0.341362,0.223422,0.083887,0.122924,0.32392,0.174419,0.180233,0.203488,0.11794
plant_0,380,plant,10,0.0978922,0.810152,0.666282,0.667503,1.15276,1.08029,0.869449,3.26495,0.0303268,0.180097,88.495,189.189,0.192829,0.56569,107.359,0.185102,0.324715,0.269595,0.0239412,0.112753,0.444453,0.149257,0.161267,0.198878,0.196508,0.131558,0.311789,0.590234,0.306653,0.0621839,0.0273388,0.0135904
table_0,381,table,41,0.114209,0.696017,0.486921,9.23872e-06,0.689327,0.962614,0.473091,3.07284,4.72995,4.64875,35.3199,217.716,0.409338,0.222159,116.892,0.28122,0.240965,0.228588,0.0107163,0.0290033,0.431344,0.300348,0.612977,0.178353,0.113361,0.0607673,0.0345413,0.295245,0.212644,0.214459,0.191763,0.085889
couch_2,382,couch,40,0.177186,0.627203,0.352211,7.15256e-07,0.957205,0.413902,0.4401,4.04742,1.09676,1.23139,36.1406,218.834,0.363049,0.334556,121.191,0.26279,0.304303,0.246471,0.0118507,0.03727,0.330046,0.374363,0.459537,0.190112,0.140928,0.0960066,0.113417,0.350924,0.236457,0.192641,0.164955,0.0550222
couch_3,383,couch,40,0.240795,0.560942,0.221015,0.205806,0.953007,1.7004,0.695999,4.37764,0.766304,1.02457,35.7346,255.415,0.278267,0.442641,83.5213,0.208848,0.294192,0.0903924,0.00508319,0.0164493,0.533925,0.35415,0.253907,0.238752,0.219525,0.141414,0.146402,0.41196,0.365801,0.139204,0.0594828,0.0235532
curtain_0,384,curtain,21,0.083118,0.901932,0.811339,-0.0316815,2.35888,-0.194749,1.3371,3.63998,0.608215,1.78172,86.1957,167.694,0.35682,0.260614,131.913,0.248576,0.219211,0.438043,0.0409301,0.0344343,0.209342,0.27725,0.477664,0.301986,0.160079,0.0241231,0.0361482,0.328969,0.303835,0.190973,0.11571,0.0605129
curtain_1,385,curtain,21,0.112881,0.850121,0.71874,-0.0566685,2.30706,2.45968,1.22131,3.97082,1.21675,2.00311,87.5877,222.545,0.368313,0.280338,101.754,0.238916,0.268955,0.181495,0.0067745,0.0241415,0.58181,0.205778,0.508324,0.264571,0.103293,0.040948,0.0828637,0.285408,0.278203,0.247086,0.15772,0.0315829
curtain_2,386,curtain,21,0.316638,0.668697,0.344726,-0.0274432,2.68664,1.17411,1.55531,4.74393,8.87329,13.083,88.0436,96.4668,0.0634807,0.853157,104.416,0.0997348,0.210872,0.589223,0.0525505,0.148282,0.168137,0.0418074,0.00486799,0.0552635,0.0971802,0.131538,0.711151,0.900699,0.08866,0.0081489,0.00183945,0.000652786
door_0,387,door,23,0.125763,0.869105,0.740776,4.76837e-07,2.1721,2.78922,1.14632,3.65143,0.457386,1.82202,89.2485,195.682,0.353978,0.313062,129.301,0.243134,0.268607,0.321411,0.0105962,0.0230591,0.362663,0.282272,0.429569,0.29121,0.135076,0.0568769,0.0872678,0.328329,0.283739,0.205637,0.139172,0.0431231
figure_0,388,figure,102,0.0510828,0.73274,0.573568,0.00100046,0.360178,2.65885,0.19676,2.96651,0.0251075,0.105719,69.9696,102.519,0.340771,0.226494,93.565,0.256317,0.159282,0.635633,0.117647,0.0509945,0.131612,0.0641134,0.491959,0.366695,0.120609,0.0207364,0,0.373678,0.307448,0.15912,0.0823106,0.0774439
telephone_0,389,telephone,103,0.0537172,0.732813,0.572361,0.51586,0.674495,2.75804,0.555922,2.91818,0.00840211,0.050215,61.141,218.165,0.358801,0.388578,31.2394,0.234738,0.26905,0.00459418,0.0413476,0.248086,0.70291,0.00306279,0.347626,0.218989,0.189893,0.145482,0.0980092,0.278714,0.411945,0.137825,0.0980092,0.0735069
picture_1,390,picture,35,0.164323,0.737503,0.524093,0.885007,1.13619,2.71329,0.98024,2.99221,0.0197192,0.118068,60.6257,187.102,0.191898,0.495745,85.0499,0.166475,0.2049,0.212839,0.0433157,0.133219,0.566532,0.0440947,0.0724525,0.270957,0.369741,0.205204,0.0816454,0.636335,0.26675,0.0659084,0.0160486,0.0149579
chair_0,391,chair,39,0.094967,0.723256,0.5374,0.00173962,0.960202,2.77475,0.535464,2.42954,0.38819,0.699137,53.4123,156.993,0.347204,0.200509,94.6887,0.295311,0.173998,0.296051,0.131946,0.195063,0.318688,0.0582511,0.569111,0.303456,0.100071,0.0221439,0.00521862,0.414739,0.272496,0.123907,0.0698166,0.119041
chair_1,392,chair,39,0.233949,0.607941,0.294937,0.250935,0.934324,3.06655,0.789313,1.58116,0.128704,0.432185,80.7015,130.986,0.234142,0.328994,80.3479,0.276576,0.2384,0.349163,0.226164,0.211426,0.192686,0.0205604,0.355531,0.265466,0.225801,0.124818,0.0283843,0.692686,0.130822,0.0529476,0.0387555,0.0847889
chair_2,393,chair,39,0.380821,0.573696,0.170134,0.059979,0.937935,3.24142,0.780992,0.909189,0.133729,0.665425,88.9665,109.786,0.31879,0.189787,77.7339,0.313529,0.163799,0.475792,0.239339,0.106501,0.158597,0.0197705,0.564832,0.342593,0.0651562,0.0272025,0.000216466,0.546576,0.180965,0.0800924,0.0585901,0.133776
chair_3,394,chair,39,0.0370817,0.801528,0.683751,0.156533,0.919989,2.51353,0.576042,0.623262,0.214637,0.502298,57.1324,111.798,0.42004,0.0838906,104.575,0.341538,0.0932985,0.53136,0.100681,0.0916031,0.226893,0.0494636,0.886218,0.104756,0.00892305,5.15783e-05,5.15783e-05,0.329792,0.209459,0.163658,0.111564,0.185527
chair_4,395,chair,39,0.116538,0.732633,0.540681,0.00834465,0.945526,2.12765,0.550946,1.60453,0.224787,0.476275,59.8663,120.989,0.479857,0.0567888,112.042,0.369489,0.100831,0.505025,0.0895873,0.083173,0.243693,0.0785226,0.926716,0.0525444,0.0146996,0.00475732,0.00128287,0.303988,0.148172,0.158061,0.137267,0.252512
chair_5,396,chair,39,0.089796,0.62985,0.399877,0.00289631,0.935321,2.13818,0.451013,2.29348,0.330628,0.597544,54.2768,185.211,0.37865,0.282436,97.713,0.267769,0.249568,0.227072,0.0468323,0.121439,0.505659,0.0989983,0.50683,0.144139,0.211591,0.118837,0.0186028,0.228698,0.438337,0.140952,0.0847535,0.107259
picture_2,397,picture,35,0.275737,0.653975,0.343094,0.670907,0.919432,2.58938,0.76742,2.02403,0.0214393,0.0936013,62.6312,149.667,0.22223,0.274851,63.5519,0.182307,0.171489,0.112276,0.374312,0.312844,0.189563,0.0110041,0.421338,0.367091,0.1538,0.0494326,0.00833906,0.598091,0.274329,0.0784904,0.0295736,0.0195151
vase_0,398,vase,64,0.0955792,0.7283,0.54466,0.665291,0.866745,2.30335,0.767111,1.89847,0.00452258,0.0323448,88.6526,219.139,0.137266,0.702566,21.3087,0.0620124,0.115248,0.00344976,0.0103493,0.295386,0.689953,0.000862441,0.00129366,0.00474342,0.202674,0.595084,0.196205,0.862009,0.136697,0.00043122,0.000862441,0
candle_0,399,candle,85,0.17239,0.569524,0.268091,0.651166,0.709362,2.36326,0.671525,1.54434,0.00076077,0.0126763,10.8457,243.69,0.309493,0.251455,83.6767,0.162661,0.140548,0.104508,0.0368852,0.0471311,0.55123,0.260246,0.432377,0.391393,0.172131,0.00409836,0,0.233607,0.561475,0.153689,0.0368852,0.0143443
picture_3,400,picture,35,0.170209,0.743793,0.530585,0.654817,0.892139,2.78237,0.76228,1.15078,0.0156768,0.0966649,84.1365,137.294,0.263625,0.215633,112.933,0.235961,0.191213,0.509659,0.0714663,0.06186,0.230233,0.126781,0.607199,0.264119,0.0782223,0.0254407,0.0250185,0.525071,0.276364,0.103452,0.043492,0.0516204
table_1,401,table,41,0.176381,0.822433,0.645459,0.567445,0.677972,2.38459,0.640569,1.67961,0.19155,1.42106,1.77034,190.045,0.20306,0.442986,59.6267,0.202957,0.221375,0.0818759,0.0692811,0.493074,0.348147,0.00762266,0.192443,0.12262,0.42772,0.252921,0.004295,0.718503,0.186852,0.0314967,0.0224037,0.0407445
picture_4,402,picture,35,0.215073,0.553482,0.222686,0.750057,1.03705,3.17568,0.925064,0.267988,0.0223846,0.0976174,68.8946,166.357,0.26127,0.308754,108.474,0.248514,0.202769,0.369956,0.0459478,0.0779925,0.395897,0.110207,0.388437,0.268057,0.236351,0.107155,0,0.576806,0.215836,0.0956256,0.0505256,0.0612072
picture_5,403,picture,35,0.398084,0.529972,0.0959157,0.83852,1.08727,2.84669,0.952549,-0.132223,0.00789971,0.075598,68.9802,167.04,0.252441,0.463253,96.3787,0.118292,0.164291,0.331758,0.00872331,0.0678782,0.552749,0.0388914,0.0500682,0.304589,0.449614,0.169559,0.0261699,0.34348,0.581009,0.0645161,0.00681508,0.00417992
plant_1,404,plant,10,0.11391,0.792286,0.631474,0.816113,1.47707,2.96286,1.13369,0.10057,0.102448,0.284501,86.004,86.0115,0.460775,0.275419,49.0323,0.256363,0.186564,0.429502,0.505396,0.0246818,0.0302288,0.0101909,0.452098,0.30433,0.181545,0.0519436,0.0100834,0.171483,0.300073,0.24727,0.160131,0.121044
cabinet_0,405,cabinet,36,0.177015,0.600871,0.312799,3.11732e-05,0.857497,2.85839,0.538397,-0.0456169,1.01969,1.59352,87.8121,83.5961,0.500067,0.0835535,95.9687,0.354708,0.105066,0.72912,0.0508128,0.0301994,0.143541,0.0463265,0.880063,0.0993986,0.0189028,0.00132331,0.000311999,0.258938,0.159076,0.174816,0.156882,0.250288
door_1,406,door,23,0.258344,0.736656,0.475812,-0.10498,1.90819,2.33443,0.936036,-0.617851,0.881997,2.40614,89.5479,98.2835,0.373726,0.236224,111.433,0.321806,0.200075,0.685347,0.0568674,0.0399547,0.0969765,0.120855,0.512505,0.293752,0.134478,0.0467161,0.012549,0.43063,0.184208,0.126703,0.111418,0.147042
picture_6,407,picture,35,0.4829,0.502947,0.0129707,1.29,2.05764,2.92083,1.64693,2.65953,0.273541,0.869128,87.4998,188.296,0.225911,0.663396,68.1981,0.214254,0.304843,0.13165,0.0878167,0.238458,0.532612,0.00946293,0.14996,0.0784751,0.101237,0.233951,0.436377,0.554468,0.296225,0.0780458,0.0377024,0.0335589
picture_7,408,picture,35,0.456458,0.514915,0.0441443,1.56,2.02989,3.05666,1.77807,1.86719,0.0799998,0.315455,86.7443,162.713,0.166607,0.548921,84.6061,0.15103,0.232935,0.24121,0.180062,0.116595,0.435492,0.0266398,0.0539949,0.281094,0.23293,0.248255,0.183726,0.698335,0.22853,0.0545585,0.0113149,0.00726146
picture_8,409,picture,35,0.444895,0.52323,0.0623975,1.35002,1.76589,3.18204,1.55812,1.22523,0.044955,0.199385,88.6748,191.203,0.165138,0.61022,59.6366,0.14329,0.196272,0.097455,0.103781,0.253079,0.542111,0.00357367,0.023084,0.146376,0.272734,0.378302,0.179505,0.745931,0.177621,0.058048,0.0115903,0.00680929
picture_9,410,picture,35,0.47479,0.513402,0.0327085,1.26001,2.05839,3.34496,1.64753,0.414456,0.308089,1.21345,87.608,171.826,0.253325,0.469119,70.9255,0.198571,0.216008,0.192076,0.120665,0.26538,0.416769,0.00511038,0.171254,0.137548,0.367495,0.313214,0.0104881,0.498946,0.346961,0.089478,0.029922,0.034693
picture_10,411,picture,35,0.46486,0.500416,0.0181933,1.38001,1.78911,1.46094,1.55028,-0.568836,0.0364379,0.208561,89.5353,172.518,0.142088,0.633686,66.5134,0.0926674,0.205119,0.147265,0.16377,0.273695,0.409495,0.00577511,0.00348205,0.168327,0.240205,0.340194,0.247792,0.740063,0.242668,0.0156268,0.00155702,8.49281e-05
picture_11,412,picture,35,0.434704,0.532498,0.0813942,1.54501,1.96461,1.05181,1.7067,-0.627895,0.0323911,0.207104,89.6254,162.458,0.149706,0.578777,76.6706,0.0957005,0.201739,0.211074,0.179905,0.205825,0.386799,0.0163973,0.0204385,0.225753,0.237133,0.3593,0.157376,0.723012,0.256735,0.0178837,0.00236901,0
lamp_0,413,lamp,16,0.245307,0.531938,0.175254,0.354396,1.02796,1.16475,0.795842,-0.249636,0.152654,0.357982,84.8392,74.7689,0.191182,0.43018,83.2374,0.236932,0.19085,0.825001,0.024078,0.0146697,0.0962341,0.0400176,0.156312,0.108105,0.633802,0.101781,0,0.769639,0.119509,0.0295985,0.0231967,0.0580567
cabinet_1,414,cabinet,36,0.215744,0.755159,0.524867,1.43647e-05,2.22488,0.298506,1.16311,-0.505439,1.30043,2.59495,88.0343,190.844,0.220671,0.462648,69.9081,0.243641,0.324299,0.143791,0.0488414,0.299352,0.489258,0.0187583,0.3259,0.149676,0.109551,0.185547,0.229326,0.67811,0.148281,0.0761002,0.0464774,0.051031
tv_set_0,415,tv_set,50,0.149395,0.575448,0.288474,7.90954e-05,0.723067,-0.706779,0.431487,-0.330906,0.80452,1.06631,81.557,185.92,0.515649,0.100383,94.9566,0.366121,0.141888,0.202316,0.0410699,0.110384,0.609462,0.0367689,0.828732,0.118813,0.0363657,0.015514,0.000576015,0.271687,0.164318,0.136131,0.129584,0.29828
tv_0,416,tv,51,0.248815,0.700641,0.426554,0.721897,1.25103,-0.533023,0.967344,-0.304223,0.213808,0.483083,89.0436,214.264,0.388522,0.270872,35.9349,0.233966,0.224629,0.0201202,0.0193837,0.345542,0.608962,0.00599253,0.450461,0.381195,0.0772501,0.0357376,0.0553556,0.208232,0.397365,0.228302,0.0973536,0.0687468
mini_system_0,417,mini_system,104,0.147886,0.735909,0.52992,1.35243,1.55234,-0.740589,1.45331,-0.609976,0.0456004,0.15202,57.8257,199.789,0.175918,0.62609,50.2925,0.204936,0.315192,0.0412144,0.0669098,0.460142,0.413755,0.0179783,0.131869,0.143148,0.197761,0.147134,0.380088,0.720828,0.173931,0.0481682,0.0247626,0.03231
shelf_0,418,shelf,58,0.138541,0.850933,0.707129,1.27622,1.37499,-0.801709,1.33254,-0.611507,0.0942436,0.569481,9.21432,147.634,0.308069,0.292799,86.3893,0.295752,0.249744,0.310552,0.16722,0.232084,0.256447,0.0336972,0.476507,0.169752,0.233666,0.0874862,0.0325898,0.525392,0.197754,0.107103,0.0615409,0.108211
shelf_1,419,shelf,58,0.0287841,0.932283,0.884033,1.66876,1.78954,-0.835221,1.72814,-0.643817,0.0443582,0.300705,8.46519,173.795,0.343729,0.300702,85.4607,0.304217,0.2314,0.241534,0.133779,0.110681,0.489653,0.024352,0.454222,0.1412,0.294001,0.109114,0.00146321,0.488399,0.191576,0.110054,0.0790134,0.130957
picture_12,420,picture,35,0.289008,0.61505,0.27807,1.74635,1.98711,-0.89938,1.88209,-0.823646,0.0211993,0.111446,43.6469,197.285,0.168895,0.392667,78.0715,0.130345,0.166746,0.143894,0.0917492,0.136304,0.588119,0.039934,0.105281,0.479208,0.279538,0.133003,0.0029703,0.733663,0.218482,0.0277228,0.0122112,0.00792079
table_2,421,table,41,0.159725,0.822632,0.654085,0.176182,0.310827,-0.597774,0.292571,0.666502,0.103489,0.739508,4.32014,183.236,0.349398,0.131877,97.4615,0.268561,0.0941451,0.230876,0.0723227,0.108484,0.511822,0.0764951,0.791377,0.190542,0.0180807,0,0,0.351878,0.337969,0.158554,0.0528512,0.0987483
box_0,422,box,105,0.259686,0.681011,0.391673,0.310598,0.392498,-0.659952,0.352653,0.946629,0.00735651,0.0757287,9.68694,68.8079,0.436791,0.194598,95.1568,0.267164,0.121472,0.852701,0.00560652,0.00407747,0.0575943,0.0800204,0.537971,0.42686,0.0351682,0,0,0.191641,0.356779,0.210245,0.108308,0.133028
ashtray_0,423,ashtray,106,0.339819,0.48131,0.0520553,0.310609,0.469622,-0.642849,0.359848,0.626022,0.00774839,0.0485342,6.41895,202.9,0.151156,0.41406,90.1056,0.17501,0.205432,0.17655,0.0480683,0.0965858,0.584007,0.0947889,0.168464,0.279425,0.395777,0.113657,0.0426774,0.824798,0.106469,0.0314465,0.0143756,0.0229111
picture_13,424,picture,35,0.309242,0.629269,0.289283,0.298975,0.518928,-0.580329,0.394787,0.296416,0.0123825,0.0730606,56.9419,176.129,0.225979,0.366318,85.7572,0.184793,0.174282,0.226064,0.110963,0.130024,0.498227,0.0347222,0.185136,0.35594,0.392878,0.0635343,0.00251182,0.543292,0.372636,0.0370863,0.0141844,0.0328014
cabinet_2,425,cabinet,36,0.163575,0.776293,0.582651,-0.00229985,2.02443,-1.31587,0.935156,1.93942,1.30448,1.94155,84.5778,190.78,0.241973,0.504753,76.9831,0.274889,0.355755,0.148173,0.0454461,0.27483,0.497855,0.0336952,0.295667,0.140729,0.11653,0.144422,0.302652,0.630302,0.172244,0.0720545,0.048813,0.0765864
upper_cabinet_0,426,upper_cabinet,27,0.263881,0.619672,0.297567,1.4234,1.97731,-1.06368,1.67811,0.353204,0.359313,0.609128,55.4776,174.098,0.164863,0.650367,71.3651,0.164689,0.247926,0.208435,0.0786899,0.2929,0.415601,0.0043749,0.090925,0.105829,0.0740233,0.397737,0.331486,0.862934,0.0710484,0.0219912,0.021787,0.0222391
upper_cabinet_1,427,upper_cabinet,27,0.221349,0.759308,0.528288,0.983936,1.45693,-1.17708,1.22579,1.1827,0.156452,0.415969,88.9113,182.023,0.114196,0.794741,73.5724,0.194536,0.292752,0.133216,0.0367643,0.45773,0.349916,0.022374,0.0957336,0.0459026,0.0620952,0.077274,0.718995,0.841355,0.0815545,0.036356,0.0151788,0.0255562
shelf_2,428,shelf,58,0.0242555,0.962076,0.930987,1.67481,1.76197,-1.22813,1.72242,1.27714,0.0326952,0.234518,13.683,224.509,0.42165,0.148307,65.7692,0.27628,0.114342,0.0751514,0.0175046,0.0901553,0.746381,0.0708081,0.756252,0.20558,0.0338247,0.00408002,0.000263227,0.24875,0.310476,0.201895,0.109239,0.129639
shelf_3,429,shelf,58,0.0383268,0.958207,0.918147,0.969755,1.03733,-1.09065,1.01968,0.360962,0.0169127,0.234276,0.980591,169.882,0.618911,0.0385597,103.553,0.332314,0.0748808,0.263914,0.114067,0.112232,0.427523,0.082263,0.975535,0.0103976,0.0100917,0.00275229,0.00122324,0.138226,0.157187,0.1737,0.168196,0.362691
cabinet_3,430,cabinet,36,0.0790045,0.877879,0.777316,0.0238042,0.459027,-1.08622,0.329717,1.02864,0.580336,1.12775,23.3649,155.281,0.363793,0.295416,98.142,0.321941,0.300092,0.339476,0.0720443,0.139538,0.412083,0.0368584,0.537807,0.161923,0.0730735,0.130902,0.0962949,0.452078,0.203155,0.109272,0.0823202,0.153174
vase_1,431,vase,64,0.0375976,0.593038,0.370758,0.360982,0.739723,-0.995971,0.560363,0.111544,0.040627,0.124716,89.0836,107.616,0.407287,0.243424,93.1036,0.272734,0.148047,0.572841,0.0977244,0.115908,0.173011,0.0405147,0.413654,0.442471,0.128562,0.0153126,0,0.28137,0.286687,0.19715,0.127286,0.107507
figure_1,432,figure,102,0.196806,0.498269,0.149,0.383887,0.563417,-1.01607,0.451791,0.449315,0.0211298,0.0972491,23.4788,102.679,0.402636,0.242337,111.777,0.266678,0.143911,0.709614,0.0361152,0.0187897,0.109078,0.126403,0.429966,0.435822,0.121279,0.0129331,0,0.272084,0.304051,0.207174,0.109078,0.107613
figure_2,433,figure,102,0.0533368,0.748072,0.59544,0.360928,0.579324,-1.04739,0.43947,0.694835,0.00601871,0.042708,85.0869,166.034,0.218161,0.306962,95.2004,0.210076,0.178905,0.297403,0.0935065,0.157792,0.382468,0.0688312,0.338312,0.351299,0.255195,0.0545455,0.000649351,0.648052,0.220779,0.0590909,0.0324675,0.0396104
figure_3,434,figure,102,0.14595,0.691857,0.464811,0.42957,0.638274,-1.13373,0.499771,1.06283,0.0188416,0.0874734,85.741,68.1643,0.522572,0.16253,88.0335,0.298364,0.146207,0.829701,0.0195585,0.0180218,0.0797709,0.0529478,0.674211,0.24979,0.0639844,0.0120145,0,0.142777,0.251607,0.232467,0.159262,0.213887
vase_2,435,vase,64,0.193239,0.63024,0.348741,0.443663,0.837102,-1.23441,0.590603,1.3541,0.0381912,0.127423,69.8006,80.8112,0.42753,0.280763,81.6771,0.29415,0.185692,0.722339,0.0724304,0.0849651,0.0929602,0.0273054,0.366488,0.382614,0.191612,0.057592,0.00169388,0.300088,0.217698,0.183007,0.165187,0.13402
picture_14,436,picture,35,0.357453,0.59929,0.220208,1.96394,2.27384,-1.16638,2.11841,0.532073,0.0144562,0.115391,66.5102,214.169,0.270887,0.424441,20.0679,0.161876,0.159161,0.00114058,0.0135443,0.428429,0.556886,0,0.0898204,0.341032,0.421158,0.14799,0,0.387511,0.428429,0.144711,0.028657,0.0106929
figure_4,437,figure,102,0.160358,0.691602,0.457224,2.0011,2.26681,-1.05132,2.08424,0.160386,0.0218613,0.0988554,52.4927,169.431,0.366999,0.161163,76.5041,0.27939,0.161981,0.142538,0.240652,0.162352,0.445829,0.00862895,0.743688,0.126238,0.118249,0.0118249,0,0.38255,0.235219,0.163631,0.131032,0.0875679
clutter_0,438,clutter,107,0.0306332,0.872332,0.793182,1.45178,1.66321,-1.31167,1.55473,1.24109,0.0949696,0.302146,17.6123,161.22,0.318805,0.288622,108.22,0.271045,0.238048,0.378779,0.0487377,0.0818757,0.394609,0.0959985,0.499838,0.202012,0.136844,0.147552,0.0137536,0.449808,0.269257,0.12609,0.0647067,0.0901371
